year,week,lon,lat,gear,effort,taxon,tax_code,landings,length_class,filename,quarterx,countryx
2006,NA,-7.5,51.25,GN1,NA,Pollack,POL,0.2916,O15M,DCF_landings,2,ENG
2006,NA,-7.5,51.25,GN1,NA,Pollack,POL,0.3788,O15M,DCF_landings,3,ENG
2006,NA,-6.5,51.25,GN1,NA,Pollack,POL,0.4377,O15M,DCF_landings,1,ENG
2006,NA,-6.5,51.25,GN1,NA,Pollack,POL,0.0011,O15M,DCF_landings,3,ENG
2006,NA,-6.5,51.25,GN1,NA,Pollack,POL,0.2569,O15M,DCF_landings,4,ENG
2006,NA,-11.5,52.75,GN1,NA,Pollack,POL,0.2164,O15M,DCF_landings,3,ENG
2007,NA,-7.5,48.25,GN1,NA,Pollack,POL,2.8008,O15M,DCF_landings,2,ENG
2007,NA,-6.5,48.25,GN1,NA,Pollack,POL,21.3126,O15M,DCF_landings,2,ENG
2007,NA,-6.5,48.25,GN1,NA,Pollack,POL,19.2697,O15M,DCF_landings,3,ENG
2007,NA,-6.5,48.25,GN1,NA,Pollack,POL,9.4665,O15M,DCF_landings,4,ENG
2007,NA,-5.5,48.25,GN1,NA,Pollack,POL,11.8084,O15M,DCF_landings,1,ENG
2007,NA,-5.5,48.25,GN1,NA,Pollack,POL,18.7399,O15M,DCF_landings,2,ENG
2007,NA,-5.5,48.25,GN1,NA,Pollack,POL,1.2689,O15M,DCF_landings,4,ENG
2007,NA,-7.5,48.75,GN1,NA,Pollack,POL,2.4356,O15M,DCF_landings,3,ENG
2007,NA,-7.5,48.75,GN1,NA,Pollack,POL,17.7488,O15M,DCF_landings,4,ENG
2007,NA,-6.5,48.75,GN1,NA,Pollack,POL,7.004,O15M,DCF_landings,2,ENG
2007,NA,-6.5,48.75,GN1,NA,Pollack,POL,26.7259,O15M,DCF_landings,3,ENG
2007,NA,-6.5,48.75,GN1,NA,Pollack,POL,17.9104,O15M,DCF_landings,4,ENG
2007,NA,-5.5,48.75,GN1,NA,Pollack,POL,7.1957,O15M,DCF_landings,2,ENG
2007,NA,-5.5,48.75,GN1,NA,Pollack,POL,4.6391,O15M,DCF_landings,3,ENG
2007,NA,-5.5,48.75,GN1,NA,Pollack,POL,0.2657,O15M,DCF_landings,4,ENG
2007,NA,-8.5,49.25,GN1,NA,Pollack,POL,0.5491,O15M,DCF_landings,2,ENG
2007,NA,-8.5,49.25,GN1,NA,Pollack,POL,1.0479,O15M,DCF_landings,4,ENG
2007,NA,-7.5,49.25,GN1,NA,Pollack,POL,3.0902,O15M,DCF_landings,1,ENG
2007,NA,-7.5,49.25,GN1,NA,Pollack,POL,1.5176,O15M,DCF_landings,2,ENG
2007,NA,-7.5,49.25,GN1,NA,Pollack,POL,3.8563,O15M,DCF_landings,4,ENG
2007,NA,-6.5,49.25,GN1,NA,Pollack,POL,24.3374,O15M,DCF_landings,1,ENG
2007,NA,-6.5,49.25,GN1,NA,Pollack,POL,11.2127,O15M,DCF_landings,2,ENG
2007,NA,-6.5,49.25,GN1,NA,Pollack,POL,6.1026,O15M,DCF_landings,4,ENG
2007,NA,-5.5,49.25,GN1,NA,Pollack,POL,62.4738,O15M,DCF_landings,1,ENG
2007,NA,-5.5,49.25,GN1,NA,Pollack,POL,0.7364,O15M,DCF_landings,2,ENG
2007,NA,-5.5,49.25,GN1,NA,Pollack,POL,11.4392,O15M,DCF_landings,4,ENG
2007,NA,-9.5,49.75,GN1,NA,Pollack,POL,0.4208,O15M,DCF_landings,4,ENG
2007,NA,-8.5,49.75,GN1,NA,Pollack,POL,0.7286,O15M,DCF_landings,1,ENG
2007,NA,-8.5,49.75,GN1,NA,Pollack,POL,0.9886,O15M,DCF_landings,2,ENG
2007,NA,-8.5,49.75,GN1,NA,Pollack,POL,0.0384,O15M,DCF_landings,3,ENG
2007,NA,-7.5,49.75,GN1,NA,Pollack,POL,1.3187,O15M,DCF_landings,2,ENG
2007,NA,-7.5,49.75,GN1,NA,Pollack,POL,0.0716,O15M,DCF_landings,3,ENG
2007,NA,-7.5,49.75,GN1,NA,Pollack,POL,0.5524,O15M,DCF_landings,4,ENG
2007,NA,-6.5,49.75,GN1,NA,Pollack,POL,6.1273,O15M,DCF_landings,1,ENG
2007,NA,-6.5,49.75,GN1,NA,Pollack,POL,2.9293,O15M,DCF_landings,2,ENG
2007,NA,-6.5,49.75,GN1,NA,Pollack,POL,0.2653,O15M,DCF_landings,3,ENG
2007,NA,-6.5,49.75,GN1,NA,Pollack,POL,3.2545,O15M,DCF_landings,4,ENG
2007,NA,-5.5,49.75,GN1,NA,Pollack,POL,66.6778,O15M,DCF_landings,1,ENG
2007,NA,-5.5,49.75,GN1,NA,Pollack,POL,0.1677,O15M,DCF_landings,2,ENG
2007,NA,-5.5,49.75,GN1,NA,Pollack,POL,0.1288,O15M,DCF_landings,3,ENG
2007,NA,-5.5,49.75,GN1,NA,Pollack,POL,3.2241,O15M,DCF_landings,4,ENG
2007,NA,-10.5,50.25,GN1,NA,Pollack,POL,0.0399,O15M,DCF_landings,2,ENG
2007,NA,-9.5,50.25,GN1,NA,Pollack,POL,1.0382,O15M,DCF_landings,1,ENG
2007,NA,-9.5,50.25,GN1,NA,Pollack,POL,0.2188,O15M,DCF_landings,2,ENG
2007,NA,-9.5,50.25,GN1,NA,Pollack,POL,4.2088,O15M,DCF_landings,4,ENG
2007,NA,-8.5,50.25,GN1,NA,Pollack,POL,0.51,O15M,DCF_landings,2,ENG
2007,NA,-8.5,50.25,GN1,NA,Pollack,POL,1.1123,O15M,DCF_landings,3,ENG
2007,NA,-8.5,50.25,GN1,NA,Pollack,POL,1.589,O15M,DCF_landings,4,ENG
2007,NA,-7.5,50.25,GN1,NA,Pollack,POL,8.1002,O15M,DCF_landings,1,ENG
2007,NA,-7.5,50.25,GN1,NA,Pollack,POL,1.6165,O15M,DCF_landings,2,ENG
2007,NA,-7.5,50.25,GN1,NA,Pollack,POL,1.5356,O15M,DCF_landings,3,ENG
2007,NA,-7.5,50.25,GN1,NA,Pollack,POL,17.1174,O15M,DCF_landings,4,ENG
2007,NA,-6.5,50.25,GN1,NA,Pollack,POL,15.8558,O15M,DCF_landings,1,ENG
2007,NA,-6.5,50.25,GN1,NA,Pollack,POL,1.9962,O15M,DCF_landings,2,ENG
2007,NA,-6.5,50.25,GN1,NA,Pollack,POL,8.3691,O15M,DCF_landings,3,ENG
2007,NA,-6.5,50.25,GN1,NA,Pollack,POL,5.4609,O15M,DCF_landings,4,ENG
2007,NA,-5.5,50.25,GN1,NA,Pollack,POL,0.577,O15M,DCF_landings,1,ENG
2007,NA,-5.5,50.25,GN1,NA,Pollack,POL,0.0529,O15M,DCF_landings,2,ENG
2007,NA,-5.5,50.25,GN1,NA,Pollack,POL,0.0307,O15M,DCF_landings,3,ENG
2007,NA,-5.5,50.25,GN1,NA,Pollack,POL,3.3647,O15M,DCF_landings,4,ENG
2007,NA,-10.5,50.75,GN1,NA,Pollack,POL,0.9807,O15M,DCF_landings,2,ENG
2007,NA,-10.5,50.75,GN1,NA,Pollack,POL,18.9304,O15M,DCF_landings,4,ENG
2007,NA,-9.5,50.75,GN1,NA,Pollack,POL,14.2311,O15M,DCF_landings,1,ENG
2007,NA,-9.5,50.75,GN1,NA,Pollack,POL,9.1956,O15M,DCF_landings,2,ENG
2007,NA,-9.5,50.75,GN1,NA,Pollack,POL,11.9003,O15M,DCF_landings,4,ENG
2007,NA,-8.5,50.75,GN1,NA,Pollack,POL,0.8291,O15M,DCF_landings,1,ENG
2007,NA,-8.5,50.75,GN1,NA,Pollack,POL,1.463,O15M,DCF_landings,2,ENG
2007,NA,-8.5,50.75,GN1,NA,Pollack,POL,0.1372,O15M,DCF_landings,3,ENG
2007,NA,-7.5,50.75,GN1,NA,Pollack,POL,17.1853,O15M,DCF_landings,1,ENG
2007,NA,-7.5,50.75,GN1,NA,Pollack,POL,0.0752,O15M,DCF_landings,2,ENG
2007,NA,-7.5,50.75,GN1,NA,Pollack,POL,2.1627,O15M,DCF_landings,3,ENG
2007,NA,-7.5,50.75,GN1,NA,Pollack,POL,5.3464,O15M,DCF_landings,4,ENG
2007,NA,-6.5,50.75,GN1,NA,Pollack,POL,5.8754,O15M,DCF_landings,1,ENG
2007,NA,-6.5,50.75,GN1,NA,Pollack,POL,0.8542,O15M,DCF_landings,2,ENG
2007,NA,-6.5,50.75,GN1,NA,Pollack,POL,2.5378,O15M,DCF_landings,3,ENG
2007,NA,-6.5,50.75,GN1,NA,Pollack,POL,6.9758,O15M,DCF_landings,4,ENG
2007,NA,-5.5,50.75,GN1,NA,Pollack,POL,7.6798,O15M,DCF_landings,1,ENG
2007,NA,-5.5,50.75,GN1,NA,Pollack,POL,0.9117,O15M,DCF_landings,3,ENG
2007,NA,-5.5,50.75,GN1,NA,Pollack,POL,2.2514,O15M,DCF_landings,4,ENG
2007,NA,-10.5,51.25,GN1,NA,Pollack,POL,0.3189,O15M,DCF_landings,2,ENG
2007,NA,-9.5,51.25,GN1,NA,Pollack,POL,11.3769,O15M,DCF_landings,1,ENG
2007,NA,-8.5,51.25,GN1,NA,Pollack,POL,0.4928,O15M,DCF_landings,2,ENG
2007,NA,-8.5,51.25,GN1,NA,Pollack,POL,0.2139,O15M,DCF_landings,3,ENG
2007,NA,-7.5,51.25,GN1,NA,Pollack,POL,5.8776,O15M,DCF_landings,1,ENG
2007,NA,-7.5,51.25,GN1,NA,Pollack,POL,0.3228,O15M,DCF_landings,2,ENG
2007,NA,-7.5,51.25,GN1,NA,Pollack,POL,0.3748,O15M,DCF_landings,3,ENG
2007,NA,-7.5,51.25,GN1,NA,Pollack,POL,1.1227,O15M,DCF_landings,4,ENG
2007,NA,-6.5,51.25,GN1,NA,Pollack,POL,5.4416,O15M,DCF_landings,1,ENG
2007,NA,-6.5,51.25,GN1,NA,Pollack,POL,0.3345,O15M,DCF_landings,3,ENG
2007,NA,-6.5,51.25,GN1,NA,Pollack,POL,0.0435,O15M,DCF_landings,4,ENG
2007,NA,-5.5,51.25,GN1,NA,Pollack,POL,0.8707,O15M,DCF_landings,3,ENG
2007,NA,-7.5,51.75,GN1,NA,Pollack,POL,0.033,O15M,DCF_landings,2,ENG
2007,NA,-5.5,51.75,GN1,NA,Pollack,POL,0.9409,O15M,DCF_landings,3,ENG
2008,NA,-7.5,48.25,GN1,NA,Pollack,POL,1.3474,O15M,DCF_landings,3,ENG
2008,NA,-6.5,48.25,GN1,NA,Pollack,POL,14.2212,O15M,DCF_landings,2,ENG
2008,NA,-6.5,48.25,GN1,NA,Pollack,POL,7.6785,O15M,DCF_landings,3,ENG
2008,NA,-6.5,48.25,GN1,NA,Pollack,POL,3.4841,O15M,DCF_landings,4,ENG
2008,NA,-5.5,48.25,GN1,NA,Pollack,POL,0.576,O15M,DCF_landings,2,ENG
2008,NA,-5.5,48.25,GN1,NA,Pollack,POL,6.0773,O15M,DCF_landings,3,ENG
2008,NA,-5.5,48.25,GN1,NA,Pollack,POL,0.4678,O15M,DCF_landings,4,ENG
2008,NA,-7.5,48.75,GN1,NA,Pollack,POL,0.0499,O15M,DCF_landings,2,ENG
2008,NA,-7.5,48.75,GN1,NA,Pollack,POL,4.3615,O15M,DCF_landings,3,ENG
2008,NA,-6.5,48.75,GN1,NA,Pollack,POL,12.9351,O15M,DCF_landings,1,ENG
2008,NA,-6.5,48.75,GN1,NA,Pollack,POL,8.1558,O15M,DCF_landings,2,ENG
2008,NA,-6.5,48.75,GN1,NA,Pollack,POL,16.4438,O15M,DCF_landings,3,ENG
2008,NA,-6.5,48.75,GN1,NA,Pollack,POL,10.5264,O15M,DCF_landings,4,ENG
2008,NA,-5.5,48.75,GN1,NA,Pollack,POL,7.7767,O15M,DCF_landings,1,ENG
2008,NA,-5.5,48.75,GN1,NA,Pollack,POL,4.8006,O15M,DCF_landings,2,ENG
2008,NA,-5.5,48.75,GN1,NA,Pollack,POL,11.0225,O15M,DCF_landings,3,ENG
2008,NA,-5.5,48.75,GN1,NA,Pollack,POL,5.5782,O15M,DCF_landings,4,ENG
2008,NA,-9.5,49.25,GN1,NA,Pollack,POL,0.0316,O15M,DCF_landings,2,ENG
2008,NA,-8.5,49.25,GN1,NA,Pollack,POL,0.2054,O15M,DCF_landings,3,ENG
2008,NA,-7.5,49.25,GN1,NA,Pollack,POL,1.4529,O15M,DCF_landings,1,ENG
2008,NA,-7.5,49.25,GN1,NA,Pollack,POL,0.6282,O15M,DCF_landings,2,ENG
2008,NA,-7.5,49.25,GN1,NA,Pollack,POL,0.0054,O15M,DCF_landings,3,ENG
2008,NA,-7.5,49.25,GN1,NA,Pollack,POL,0.3298,O15M,DCF_landings,4,ENG
2008,NA,-6.5,49.25,GN1,NA,Pollack,POL,12.9701,O15M,DCF_landings,1,ENG
2008,NA,-6.5,49.25,GN1,NA,Pollack,POL,2.8078,O15M,DCF_landings,2,ENG
2008,NA,-6.5,49.25,GN1,NA,Pollack,POL,0.3191,O15M,DCF_landings,3,ENG
2008,NA,-6.5,49.25,GN1,NA,Pollack,POL,5.1383,O15M,DCF_landings,4,ENG
2008,NA,-5.5,49.25,GN1,NA,Pollack,POL,84.2573,O15M,DCF_landings,1,ENG
2008,NA,-5.5,49.25,GN1,NA,Pollack,POL,0.3464,O15M,DCF_landings,2,ENG
2008,NA,-5.5,49.25,GN1,NA,Pollack,POL,17.7572,O15M,DCF_landings,4,ENG
2008,NA,-8.5,49.75,GN1,NA,Pollack,POL,0.0971,O15M,DCF_landings,2,ENG
2008,NA,-8.5,49.75,GN1,NA,Pollack,POL,0.0162,O15M,DCF_landings,3,ENG
2008,NA,-7.5,49.75,GN1,NA,Pollack,POL,0.2301,O15M,DCF_landings,2,ENG
2008,NA,-6.5,49.75,GN1,NA,Pollack,POL,3.7865,O15M,DCF_landings,1,ENG
2008,NA,-6.5,49.75,GN1,NA,Pollack,POL,0.3384,O15M,DCF_landings,2,ENG
2008,NA,-6.5,49.75,GN1,NA,Pollack,POL,3.0461,O15M,DCF_landings,4,ENG
2008,NA,-5.5,49.75,GN1,NA,Pollack,POL,33.795,O15M,DCF_landings,1,ENG
2008,NA,-5.5,49.75,GN1,NA,Pollack,POL,1.9796,O15M,DCF_landings,2,ENG
2008,NA,-5.5,49.75,GN1,NA,Pollack,POL,0.5052,O15M,DCF_landings,4,ENG
2008,NA,-10.5,50.25,GN1,NA,Pollack,POL,0.1576,O15M,DCF_landings,1,ENG
2008,NA,-10.5,50.25,GN1,NA,Pollack,POL,1.9443,O15M,DCF_landings,2,ENG
2008,NA,-10.5,50.25,GN1,NA,Pollack,POL,1.2584,O15M,DCF_landings,4,ENG
2008,NA,-9.5,50.25,GN1,NA,Pollack,POL,3.2935,O15M,DCF_landings,1,ENG
2008,NA,-9.5,50.25,GN1,NA,Pollack,POL,0.1105,O15M,DCF_landings,2,ENG
2008,NA,-9.5,50.25,GN1,NA,Pollack,POL,1.4602,O15M,DCF_landings,4,ENG
2008,NA,-8.5,50.25,GN1,NA,Pollack,POL,0.1511,O15M,DCF_landings,2,ENG
2008,NA,-8.5,50.25,GN1,NA,Pollack,POL,0.7404,O15M,DCF_landings,3,ENG
2008,NA,-8.5,50.25,GN1,NA,Pollack,POL,0.3993,O15M,DCF_landings,4,ENG
2008,NA,-7.5,50.25,GN1,NA,Pollack,POL,6.2213,O15M,DCF_landings,1,ENG
2008,NA,-7.5,50.25,GN1,NA,Pollack,POL,0.0911,O15M,DCF_landings,2,ENG
2008,NA,-7.5,50.25,GN1,NA,Pollack,POL,0.0273,O15M,DCF_landings,3,ENG
2008,NA,-7.5,50.25,GN1,NA,Pollack,POL,4.5588,O15M,DCF_landings,4,ENG
2008,NA,-6.5,50.25,GN1,NA,Pollack,POL,20.0145,O15M,DCF_landings,1,ENG
2008,NA,-6.5,50.25,GN1,NA,Pollack,POL,3.449,O15M,DCF_landings,2,ENG
2008,NA,-6.5,50.25,GN1,NA,Pollack,POL,1.7586,O15M,DCF_landings,3,ENG
2008,NA,-6.5,50.25,GN1,NA,Pollack,POL,7.0363,O15M,DCF_landings,4,ENG
2008,NA,-5.5,50.25,GN1,NA,Pollack,POL,6.5123,O15M,DCF_landings,1,ENG
2008,NA,-5.5,50.25,GN1,NA,Pollack,POL,0.0038,O15M,DCF_landings,2,ENG
2008,NA,-5.5,50.25,GN1,NA,Pollack,POL,0.0027,O15M,DCF_landings,3,ENG
2008,NA,-5.5,50.25,GN1,NA,Pollack,POL,0.83,O15M,DCF_landings,3,BEL
2008,NA,-5.5,50.25,GN1,NA,Pollack,POL,1.2128,O15M,DCF_landings,4,ENG
2008,NA,-10.5,50.75,GN1,NA,Pollack,POL,3.1224,O15M,DCF_landings,4,ENG
2008,NA,-9.5,50.75,GN1,NA,Pollack,POL,13.4348,O15M,DCF_landings,1,ENG
2008,NA,-9.5,50.75,GN1,NA,Pollack,POL,1.2824,O15M,DCF_landings,2,ENG
2008,NA,-9.5,50.75,GN1,NA,Pollack,POL,4.9018,O15M,DCF_landings,3,ENG
2008,NA,-9.5,50.75,GN1,NA,Pollack,POL,1.7248,O15M,DCF_landings,4,ENG
2008,NA,-8.5,50.75,GN1,NA,Pollack,POL,0.2232,O15M,DCF_landings,1,ENG
2008,NA,-8.5,50.75,GN1,NA,Pollack,POL,0.19,O15M,DCF_landings,2,ENG
2008,NA,-8.5,50.75,GN1,NA,Pollack,POL,0.6095,O15M,DCF_landings,3,ENG
2008,NA,-7.5,50.75,GN1,NA,Pollack,POL,2.619,O15M,DCF_landings,4,ENG
2008,NA,-6.5,50.75,GN1,NA,Pollack,POL,10.7235,O15M,DCF_landings,1,ENG
2008,NA,-6.5,50.75,GN1,NA,Pollack,POL,2.2137,O15M,DCF_landings,2,ENG
2008,NA,-6.5,50.75,GN1,NA,Pollack,POL,15.1157,O15M,DCF_landings,3,ENG
2008,NA,-6.5,50.75,GN1,NA,Pollack,POL,3.0641,O15M,DCF_landings,4,ENG
2008,NA,-5.5,50.75,GN1,NA,Pollack,POL,6.9594,O15M,DCF_landings,1,ENG
2008,NA,-5.5,50.75,GN1,NA,Pollack,POL,0.0139,O15M,DCF_landings,2,ENG
2008,NA,-5.5,50.75,GN1,NA,Pollack,POL,0.664,O15M,DCF_landings,3,ENG
2008,NA,-10.5,51.25,GN1,NA,Pollack,POL,7.2317,O15M,DCF_landings,1,ENG
2008,NA,-10.5,51.25,GN1,NA,Pollack,POL,1.398,O15M,DCF_landings,4,ENG
2008,NA,-9.5,51.25,GN1,NA,Pollack,POL,17.5964,O15M,DCF_landings,1,ENG
2008,NA,-9.5,51.25,GN1,NA,Pollack,POL,3.8931,O15M,DCF_landings,4,ENG
2008,NA,-8.5,51.25,GN1,NA,Pollack,POL,0.4034,O15M,DCF_landings,1,ENG
2008,NA,-8.5,51.25,GN1,NA,Pollack,POL,0.1891,O15M,DCF_landings,2,ENG
2008,NA,-7.5,51.25,GN1,NA,Pollack,POL,9.2575,O15M,DCF_landings,1,ENG
2008,NA,-7.5,51.25,GN1,NA,Pollack,POL,0.9871,O15M,DCF_landings,2,ENG
2008,NA,-7.5,51.25,GN1,NA,Pollack,POL,0.0992,O15M,DCF_landings,3,ENG
2008,NA,-6.5,51.25,GN1,NA,Pollack,POL,3.5454,O15M,DCF_landings,1,ENG
2008,NA,-6.5,51.25,GN1,NA,Pollack,POL,0.1612,O15M,DCF_landings,2,ENG
2008,NA,-6.5,51.25,GN1,NA,Pollack,POL,0.3506,O15M,DCF_landings,3,ENG
2008,NA,-6.5,51.25,GN1,NA,Pollack,POL,0.8333,O15M,DCF_landings,4,ENG
2008,NA,-7.5,51.75,GN1,NA,Pollack,POL,0.4409,O15M,DCF_landings,1,ENG
2008,NA,-7.5,51.75,GN1,NA,Pollack,POL,0.1413,O15M,DCF_landings,4,ENG
2009,NA,-8.5,48.25,GN1,NA,Pollack,POL,0.339,O15M,DCF_landings,3,ENG
2009,NA,-7.5,48.25,GN1,NA,Pollack,POL,7.11,O15M,DCF_landings,1,ENG
2009,NA,-7.5,48.25,GN1,NA,Pollack,POL,0.3769,O15M,DCF_landings,2,ENG
2009,NA,-7.5,48.25,GN1,NA,Pollack,POL,2.658,O15M,DCF_landings,3,ENG
2009,NA,-6.5,48.25,GN1,NA,Pollack,POL,10.5313,O15M,DCF_landings,2,ENG
2009,NA,-6.5,48.25,GN1,NA,Pollack,POL,24.2111,O15M,DCF_landings,3,ENG
2009,NA,-6.5,48.25,GN1,NA,Pollack,POL,0.5606,O15M,DCF_landings,4,ENG
2009,NA,-5.5,48.25,GN1,NA,Pollack,POL,0.9313,O15M,DCF_landings,3,ENG
2009,NA,-9.5,48.75,GN1,NA,Pollack,POL,0.0912,O15M,DCF_landings,3,ENG
2009,NA,-7.5,48.75,GN1,NA,Pollack,POL,2.0997,O15M,DCF_landings,1,ENG
2009,NA,-7.5,48.75,GN1,NA,Pollack,POL,1.193,O15M,DCF_landings,2,ENG
2009,NA,-7.5,48.75,GN1,NA,Pollack,POL,0.5527,O15M,DCF_landings,3,ENG
2009,NA,-7.5,48.75,GN1,NA,Pollack,POL,0.423,O15M,DCF_landings,4,ENG
2009,NA,-6.5,48.75,GN1,NA,Pollack,POL,20.0084,O15M,DCF_landings,1,ENG
2009,NA,-6.5,48.75,GN1,NA,Pollack,POL,8.9654,O15M,DCF_landings,2,ENG
2009,NA,-6.5,48.75,GN1,NA,Pollack,POL,7.2805,O15M,DCF_landings,3,ENG
2009,NA,-6.5,48.75,GN1,NA,Pollack,POL,25.0655,O15M,DCF_landings,4,ENG
2009,NA,-5.5,48.75,GN1,NA,Pollack,POL,27.470599,O15M,DCF_landings,1,ENG
2009,NA,-5.5,48.75,GN1,NA,Pollack,POL,1.2348,O15M,DCF_landings,3,ENG
2009,NA,-9.5,49.25,GN1,NA,Pollack,POL,0.1044,O15M,DCF_landings,4,ENG
2009,NA,-8.5,49.25,GN1,NA,Pollack,POL,0.1549,O15M,DCF_landings,2,ENG
2009,NA,-8.5,49.25,GN1,NA,Pollack,POL,0.2819,O15M,DCF_landings,4,ENG
2009,NA,-7.5,49.25,GN1,NA,Pollack,POL,0.6765,O15M,DCF_landings,2,ENG
2009,NA,-7.5,49.25,GN1,NA,Pollack,POL,0.1606,O15M,DCF_landings,4,ENG
2009,NA,-6.5,49.25,GN1,NA,Pollack,POL,16.7908,O15M,DCF_landings,1,ENG
2009,NA,-6.5,49.25,GN1,NA,Pollack,POL,2.2226,O15M,DCF_landings,2,ENG
2009,NA,-6.5,49.25,GN1,NA,Pollack,POL,15.9197,O15M,DCF_landings,4,ENG
2009,NA,-5.5,49.25,GN1,NA,Pollack,POL,62.109301,O15M,DCF_landings,1,ENG
2009,NA,-5.5,49.25,GN1,NA,Pollack,POL,0.7398,O15M,DCF_landings,3,ENG
2009,NA,-5.5,49.25,GN1,NA,Pollack,POL,13.4503,O15M,DCF_landings,4,ENG
2009,NA,-9.5,49.75,GN1,NA,Pollack,POL,0.3125,O15M,DCF_landings,2,ENG
2009,NA,-9.5,49.75,GN1,NA,Pollack,POL,1.6083,O15M,DCF_landings,4,ENG
2009,NA,-8.5,49.75,GN1,NA,Pollack,POL,0.0384,O15M,DCF_landings,3,ENG
2009,NA,-8.5,49.75,GN1,NA,Pollack,POL,0.0047,O15M,DCF_landings,4,ENG
2009,NA,-7.5,49.75,GN1,NA,Pollack,POL,0.2068,O15M,DCF_landings,2,ENG
2009,NA,-6.5,49.75,GN1,NA,Pollack,POL,14.5153,O15M,DCF_landings,1,ENG
2009,NA,-6.5,49.75,GN1,NA,Pollack,POL,0.6707,O15M,DCF_landings,2,ENG
2009,NA,-6.5,49.75,GN1,NA,Pollack,POL,14.2909,O15M,DCF_landings,4,ENG
2009,NA,-5.5,49.75,GN1,NA,Pollack,POL,54.796,O15M,DCF_landings,1,ENG
2009,NA,-10.5,50.25,GN1,NA,Pollack,POL,0.7704,O15M,DCF_landings,1,ENG
2009,NA,-10.5,50.25,GN1,NA,Pollack,POL,0.1549,O15M,DCF_landings,2,ENG
2009,NA,-10.5,50.25,GN1,NA,Pollack,POL,0.6409,O15M,DCF_landings,3,ENG
2009,NA,-9.5,50.25,GN1,NA,Pollack,POL,0.2932,O15M,DCF_landings,1,ENG
2009,NA,-9.5,50.25,GN1,NA,Pollack,POL,0.635,O15M,DCF_landings,2,ENG
2009,NA,-9.5,50.25,GN1,NA,Pollack,POL,0.4325,O15M,DCF_landings,3,ENG
2009,NA,-9.5,50.25,GN1,NA,Pollack,POL,0.0087,O15M,DCF_landings,4,ENG
2009,NA,-8.5,50.25,GN1,NA,Pollack,POL,0.0827,O15M,DCF_landings,2,ENG
2009,NA,-8.5,50.25,GN1,NA,Pollack,POL,0.9393,O15M,DCF_landings,3,ENG
2009,NA,-8.5,50.25,GN1,NA,Pollack,POL,5.4727,O15M,DCF_landings,4,ENG
2009,NA,-7.5,50.25,GN1,NA,Pollack,POL,0.0688,O15M,DCF_landings,1,ENG
2009,NA,-7.5,50.25,GN1,NA,Pollack,POL,0.0529,O15M,DCF_landings,2,ENG
2009,NA,-7.5,50.25,GN1,NA,Pollack,POL,4.2993,O15M,DCF_landings,3,ENG
2009,NA,-7.5,50.25,GN1,NA,Pollack,POL,29.4684,O15M,DCF_landings,4,ENG
2009,NA,-6.5,50.25,GN1,NA,Pollack,POL,9.6398,O15M,DCF_landings,1,ENG
2009,NA,-6.5,50.25,GN1,NA,Pollack,POL,0.121,O15M,DCF_landings,2,ENG
2009,NA,-6.5,50.25,GN1,NA,Pollack,POL,3.1326,O15M,DCF_landings,3,ENG
2009,NA,-6.5,50.25,GN1,NA,Pollack,POL,7.7528,O15M,DCF_landings,4,ENG
2009,NA,-5.5,50.25,GN1,NA,Pollack,POL,2.3687,O15M,DCF_landings,1,ENG
2009,NA,-10.5,50.75,GN1,NA,Pollack,POL,4.3656,O15M,DCF_landings,3,ENG
2009,NA,-10.5,50.75,GN1,NA,Pollack,POL,2.5638,O15M,DCF_landings,4,ENG
2009,NA,-9.5,50.75,GN1,NA,Pollack,POL,0.1388,O15M,DCF_landings,1,ENG
2009,NA,-9.5,50.75,GN1,NA,Pollack,POL,0.0022,O15M,DCF_landings,2,ENG
2009,NA,-9.5,50.75,GN1,NA,Pollack,POL,2.5857,O15M,DCF_landings,3,ENG
2009,NA,-8.5,50.75,GN1,NA,Pollack,POL,0.2967,O15M,DCF_landings,2,ENG
2009,NA,-8.5,50.75,GN1,NA,Pollack,POL,0.1002,O15M,DCF_landings,3,ENG
2009,NA,-8.5,50.75,GN1,NA,Pollack,POL,2.7348,O15M,DCF_landings,4,ENG
2009,NA,-7.5,50.75,GN1,NA,Pollack,POL,0.0831,O15M,DCF_landings,2,ENG
2009,NA,-7.5,50.75,GN1,NA,Pollack,POL,0.1678,O15M,DCF_landings,3,ENG
2009,NA,-7.5,50.75,GN1,NA,Pollack,POL,1.382,O15M,DCF_landings,4,ENG
2009,NA,-6.5,50.75,GN1,NA,Pollack,POL,0.8494,O15M,DCF_landings,1,ENG
2009,NA,-6.5,50.75,GN1,NA,Pollack,POL,0.0367,O15M,DCF_landings,2,ENG
2009,NA,-6.5,50.75,GN1,NA,Pollack,POL,4.8878,O15M,DCF_landings,3,ENG
2009,NA,-6.5,50.75,GN1,NA,Pollack,POL,7.3914,O15M,DCF_landings,4,ENG
2009,NA,-5.5,50.75,GN1,NA,Pollack,POL,1.2603,O15M,DCF_landings,1,ENG
2009,NA,-5.5,50.75,GN1,NA,Pollack,POL,2.4313,O15M,DCF_landings,4,ENG
2009,NA,-10.5,51.25,GN1,NA,Pollack,POL,5.2409,O15M,DCF_landings,3,ENG
2009,NA,-8.5,51.25,GN1,NA,Pollack,POL,0.1258,O15M,DCF_landings,1,ENG
